L,I,A
-0.012089718,-0.020617822,0.003289002
-0.011491371,-0.020513788,-0.0008990378
-0.012069835,-0.06443329,-0.01033524
-0.011269824,-0.04297734,-0.010402767
-0.011861046,-0.054278478,-0.009720228
-0.012522775,-0.06721787,-0.0133130625
-0.012192733,-0.026882144,-0.015339511
-0.014413948,-0.04697417,-0.012109538
-0.0106566055,-0.023991415,-0.01618244
-0.011784782,-0.021397889,-0.01523207
-0.013747348,-0.06768034,-0.01887789
-0.010886042,-0.029535163,-0.01709531
-0.012502896,-0.022547878,-0.017370751
-0.011722957,-0.04860402,-0.021658292
-0.012538124,-0.036877163,-0.02066441
-0.0125819305,-0.0635035,-0.021534521
-0.012247178,-0.049500804,-0.023365065
-0.010854536,-0.05253322,-0.023215244
-0.013169798,-0.04593981,-0.024122937
-0.0127342995,-0.043154936,-0.024586895
-0.010987175,-0.01829501,-0.021660237
-0.008510314,-0.05595064,-0.024113609
-0.009806117,-0.054277875,-0.02441147
-0.013543569,-0.05637981,-0.026034417
-0.011708259,-0.054708876,-0.02628281
-0.016131857,-0.04838158,-0.026864303
-0.010783943,-0.021355297,-0.027254174
-0.011273321,-0.02455508,-0.023417206
-0.010593604,-0.02447774,-0.027208408
-0.012406525,-0.026114741,-0.028245443
-0.011114711,-0.024156513,-0.03581887
-0.012446526,-0.016528139,-0.03763498
-0.012167558,-0.03541712,0.009314536
-0.014727829,-0.027344218,0.00825102
-0.012402626,-0.03860936,0.005744258
-0.012432658,-0.021223346,0.00034662033
-0.012615072,-0.037231777,-0.0013142389
-0.009887229,-0.019116007,-0.0032899557
-0.01094053,-0.01670758,0.00081360526
-0.012856294,-0.020283695,-0.0017357424
-0.013441459,-0.05271779,-0.008783575
-0.01298744,-0.05350713,-0.010317568
-0.014448642,-0.048806947,-0.009319938
-0.012808714,-0.06480487,-0.010996184
-0.012665155,-0.020347498,-0.014121383
-0.011728841,-0.01978272,-0.015436373
-0.010518349,-0.01749956,-0.01508539
-0.012920167,-0.017984413,-0.014162302
-0.0124909,-0.018568119,-0.01550527
-0.011658554,-0.01730452,-0.016469248
-0.012863203,-0.020657692,-0.017058754
-0.012412385,-0.017095694,-0.015333782
-0.013908657,-0.0619892,-0.020420056
-0.0148601215,-0.049543593,-0.018514702
-0.012679299,-0.048151866,-0.020069944
-0.0125720315,-0.03044439,-0.01970337
-0.012418504,-0.020483702,-0.018913243
-0.013196838,-0.03889934,-0.02043412
-0.013307669,-0.029728225,-0.02169993
-0.011044655,-0.026041808,-0.02250897
-0.013681588,-0.060977235,-0.021267219
-0.012670525,-0.028979195,-0.023100443
-0.012468067,-0.032136865,-0.023047563
-0.011567906,-0.026460405,-0.024559617
-0.012517082,-0.021629142,-0.02333191
-0.011767359,-0.022700319,-0.024018243
-0.012765779,-0.015574306,-0.023598196
-0.013552047,-0.055864368,-0.025052896
-0.012041259,-0.02236995,-0.025336685
-0.012743417,-0.009621701,-0.028768249
-0.011760902,-0.010977248,-0.025599979
-0.012627705,-0.036379386,-0.03420238
-0.014381619,-0.023935374,-0.034020033
-0.013588206,-0.020479346,-0.03839078
-0.012846556,-0.026521184,0.010015311
-0.014350893,-0.039285574,0.0058225114
-0.013014902,-0.02751011,0.0026501291
-0.015494825,-0.042229503,0.00316153
-0.013780741,-0.02405105,0.0045248005
-0.01393197,-0.018271292,0.003632367
-0.012122923,-0.018690303,0.0018400364
-0.016021198,-0.046809744,0.0013349196
